intermediary_name,payer_name,cpt_code,state,allowed_amount,effective_date,notes
Grow Therapy,Aetna,99214,MD,83.7,2026-06-01,MASTER updated Grow Therapy MD
Alma,Cigna,99214,MD,117.0,2026-06-01,MASTER updated Alma MD
Headway,Cigna,99214,MD,97.0,2026-06-01,MASTER updated Headway MD
Grow Therapy,Cigna,99214,MD,87.1,2026-06-01,MASTER updated Grow Therapy MD
Alma,BCBS - Massachusetts (virtual network),99214,MD,115.08,2026-06-01,MASTER updated Alma MD
Grow Therapy,BCBS - Massachusetts (virtual network),99214,MD,62.89,2026-06-01,MASTER updated Grow Therapy MD
Alma,Optum/UHC/Oscar,99215,MD,166.55,2026-06-01,MASTER updated Alma MD
Headway,Optum/UHC/Oscar,99215,MD,146.0,2026-06-01,MASTER updated Headway MD
Grow Therapy,Optum/UHC/Oscar,99215,MD,108.68,2026-06-01,MASTER updated Grow Therapy MD
Alma,Aetna,99215,MD,117.9,2026-06-01,MASTER updated Alma MD
Headway,Aetna,99215,MD,129.48,2026-06-01,MASTER updated Headway MD
Grow Therapy,Aetna,99215,MD,112.39,2026-06-01,MASTER updated Grow Therapy MD
Alma,Cigna,99215,MD,156.0,2026-06-01,MASTER updated Alma MD
Headway,Cigna,99215,MD,131.0,2026-06-01,MASTER updated Headway MD
Grow Therapy,Cigna,99215,MD,115.05,2026-06-01,MASTER updated Grow Therapy MD
Alma,BCBS - Massachusetts (virtual network),99215,MD,161.5,2026-06-01,MASTER updated Alma MD
Grow Therapy,BCBS - Massachusetts (virtual network),99215,MD,84.42,2026-06-01,MASTER updated Grow Therapy MD
Alma,Optum/UHC/Oscar,90833,MD,74.01,2026-06-01,MASTER updated Alma MD
Headway,Optum/UHC/Oscar,90833,MD,57.0,2026-06-01,MASTER updated Headway MD
Grow Therapy,Optum/UHC/Oscar,90833,MD,50.9,2026-06-01,MASTER updated Grow Therapy MD
Alma,Aetna,90833,MD,81.2,2026-06-01,MASTER updated Alma MD
Headway,Aetna,90833,MD,88.46,2026-06-01,MASTER updated Headway MD
Grow Therapy,Aetna,90833,MD,54.57,2026-06-01,MASTER updated Grow Therapy MD
Alma,Cigna,90833,MD,73.0,2026-06-01,MASTER updated Alma MD
Headway,Cigna,90833,MD,59.0,2026-06-01,MASTER updated Headway MD
Grow Therapy,Cigna,90833,MD,52.65,2026-06-01,MASTER updated Grow Therapy MD
Alma,BCBS - Massachusetts (virtual network),90833,MD,62.26,2026-06-01,MASTER updated Alma MD
Grow Therapy,BCBS - Massachusetts (virtual network),90833,MD,54.28,2026-06-01,MASTER updated Grow Therapy MD
Alma,Optum/UHC/Oscar,90836,MD,101.42,2026-06-01,MASTER updated Alma MD
Headway,Optum/UHC/Oscar,90836,MD,72.0,2026-06-01,MASTER updated Headway MD
Grow Therapy,Optum/UHC/Oscar,90836,MD,71.68,2026-06-01,MASTER updated Grow Therapy MD
Alma,Aetna,90836,MD,117.57,2026-06-01,MASTER updated Alma MD
Headway,Aetna,90836,MD,117.57,2026-06-01,MASTER updated Headway MD
Grow Therapy,Aetna,90836,MD,79.01,2026-06-01,MASTER updated Grow Therapy MD
Alma,Cigna,90836,MD,91.0,2026-06-01,MASTER updated Alma MD
Headway,Cigna,90836,MD,80.0,2026-06-01,MASTER updated Headway MD
Grow Therapy,Cigna,90836,MD,64.35,2026-06-01,MASTER updated Grow Therapy MD
Alma,BCBS - Massachusetts (virtual network),90836,MD,81.48,2026-06-01,MASTER updated Alma MD
Grow Therapy,BCBS - Massachusetts (virtual network),90836,MD,68.8,2026-06-01,MASTER updated Grow Therapy MD
Alma,Optum/UHC/Oscar,90838,MD,139.87,2026-06-01,MASTER updated Alma MD
Headway,Optum/UHC/Oscar,90838,MD,94.0,2026-06-01,MASTER updated Headway MD
Alma,Aetna,90838,MD,138.1,2026-06-01,MASTER updated Alma MD
Headway,Aetna,90838,MD,138.1,2026-06-01,MASTER updated Headway MD
Alma,Cigna,90838,MD,124.0,2026-06-01,MASTER updated Alma MD
Headway,Cigna,90838,MD,107.0,2026-06-01,MASTER updated Headway MD
Alma,BCBS - Massachusetts (virtual network),90838,MD,104.1,2026-06-01,MASTER updated Alma MD
Alma,Optum/UHC/Oscar,99214,MN,118.8,2026-06-01,MASTER updated Alma MN
Headway,Optum/UHC/Oscar,99214,MN,106.15,2026-06-01,MASTER updated Headway MN
Grow Therapy,Optum/UHC/Oscar,99214,MN,82.38,2026-06-01,MASTER updated Grow Therapy MN
Alma,Aetna,99214,MN,117.9,2026-06-01,MASTER updated Alma MN
Headway,Aetna,99214,MN,109.0,2026-06-01,MASTER updated Headway MN
Grow Therapy,Aetna,99214,MN,83.7,2026-06-01,MASTER updated Grow Therapy MN
Alma,Cigna,99214,MN,117.0,2026-06-01,MASTER updated Alma MN
Headway,Cigna,99214,MN,81.0,2026-06-01,MASTER updated Headway MN
Grow Therapy,Cigna,99214,MN,87.1,2026-06-01,MASTER updated Grow Therapy MN
Alma,BCBS - Massachusetts (virtual network),99214,MN,115.08,2026-06-01,MASTER updated Alma MN
Grow Therapy,BCBS - Massachusetts (virtual network),99214,MN,99.93,2026-06-01,MASTER updated Grow Therapy MN
Alma,Optum/UHC/Oscar,99215,MN,166.55,2026-06-01,MASTER updated Alma MN
Headway,Optum/UHC/Oscar,99215,MN,150.54,2026-06-01,MASTER updated Headway MN
Grow Therapy,Optum/UHC/Oscar,99215,MN,111.1,2026-06-01,MASTER updated Grow Therapy MN
Alma,Aetna,99215,MN,117.9,2026-06-01,MASTER updated Alma MN
Headway,Aetna,99215,MN,118.0,2026-06-01,MASTER updated Headway MN
Grow Therapy,Aetna,99215,MN,112.39,2026-06-01,MASTER updated Grow Therapy MN
Alma,Cigna,99215,MN,156.0,2026-06-01,MASTER updated Alma MN
Headway,Cigna,99215,MN,109.0,2026-06-01,MASTER updated Headway MN
Grow Therapy,Cigna,99215,MN,115.05,2026-06-01,MASTER updated Grow Therapy MN
Alma,BCBS - Massachusetts (virtual network),99215,MN,161.5,2026-06-01,MASTER updated Alma MN
Grow Therapy,BCBS - Massachusetts (virtual network),99215,MN,140.68,2026-06-01,MASTER updated Grow Therapy MN
Alma,Optum/UHC/Oscar,90833,MN,74.01,2026-06-01,MASTER updated Alma MN
Headway,Optum/UHC/Oscar,90833,MN,58.87,2026-06-01,MASTER updated Headway MN
Grow Therapy,Optum/UHC/Oscar,90833,MN,52.02,2026-06-01,MASTER updated Grow Therapy MN
Alma,Aetna,90833,MN,81.2,2026-06-01,MASTER updated Alma MN
Headway,Aetna,90833,MN,71.0,2026-06-01,MASTER updated Headway MN
Grow Therapy,Aetna,90833,MN,54.57,2026-06-01,MASTER updated Grow Therapy MN
Alma,Cigna,90833,MN,73.0,2026-06-01,MASTER updated Alma MN
Headway,Cigna,90833,MN,49.0,2026-06-01,MASTER updated Headway MN
Grow Therapy,Cigna,90833,MN,52.65,2026-06-01,MASTER updated Grow Therapy MN
Alma,BCBS - Massachusetts (virtual network),90833,MN,62.26,2026-06-01,MASTER updated Alma MN
Grow Therapy,BCBS - Massachusetts (virtual network),90833,MN,56.06,2026-06-01,MASTER updated Grow Therapy MN
Alma,Optum/UHC/Oscar,90836,MN,101.42,2026-06-01,MASTER updated Alma MN
Headway,Optum/UHC/Oscar,90836,MN,73.34,2026-06-01,MASTER updated Headway MN
Grow Therapy,Optum/UHC/Oscar,90836,MN,65.68,2026-06-01,MASTER updated Grow Therapy MN
Alma,Aetna,90836,MN,117.57,2026-06-01,MASTER updated Alma MN
Headway,Aetna,90836,MN,103.0,2026-06-01,MASTER updated Headway MN
Grow Therapy,Aetna,90836,MN,79.01,2026-06-01,MASTER updated Grow Therapy MN
Alma,Cigna,90836,MN,91.0,2026-06-01,MASTER updated Alma MN
Headway,Cigna,90836,MN,67.0,2026-06-01,MASTER updated Headway MN
Grow Therapy,Cigna,90836,MN,64.35,2026-06-01,MASTER updated Grow Therapy MN
Alma,BCBS - Massachusetts (virtual network),90836,MN,81.48,2026-06-01,MASTER updated Alma MN
Grow Therapy,BCBS - Massachusetts (virtual network),90836,MN,70.86,2026-06-01,MASTER updated Grow Therapy MN
Alma,Optum/UHC/Oscar,90838,MN,139.87,2026-06-01,MASTER updated Alma MN
Headway,Optum/UHC/Oscar,90838,MN,97.47,2026-06-01,MASTER updated Headway MN
Alma,Aetna,90838,MN,138.1,2026-06-01,MASTER updated Alma MN
Headway,Aetna,90838,MN,124.0,2026-06-01,MASTER updated Headway MN
Alma,Cigna,90838,MN,124.0,2026-06-01,MASTER updated Alma MN
Headway,Cigna,90838,MN,89.0,2026-06-01,MASTER updated Headway MN
Alma,BCBS - Massachusetts (virtual network),90838,MN,104.1,2026-06-01,MASTER updated Alma MN
Alma,Optum/UHC/Oscar,99214,MT,109.8,2026-06-01,MASTER updated Alma MT
Headway,Optum/UHC/Oscar,99214,MT,113.71,2026-06-01,MASTER updated Headway MT
Grow Therapy,Optum/UHC/Oscar,99214,MT,82.38,2026-06-01,MASTER updated Grow Therapy MT
Alma,Aetna,99214,MT,109.9,2026-06-01,MASTER updated Alma MT
Headway,Aetna,99214,MT,109.0,2026-06-01,MASTER updated Headway MT
Grow Therapy,Aetna,99214,MT,83.7,2026-06-01,MASTER updated Grow Therapy MT
Alma,Cigna,99214,MT,117.0,2026-06-01,MASTER updated Alma MT
Headway,Cigna,99214,MT,92.0,2026-06-01,MASTER updated Headway MT
Grow Therapy,Cigna,99214,MT,87.1,2026-06-01,MASTER updated Grow Therapy MT
Alma,Optum/UHC/Oscar,99215,MT,166.55,2026-06-01,MASTER updated Alma MT
Headway,Optum/UHC/Oscar,99215,MT,160.41,2026-06-01,MASTER updated Headway MT
Grow Therapy,Optum/UHC/Oscar,99215,MT,111.1,2026-06-01,MASTER updated Grow Therapy MT
Alma,Aetna,99215,MT,109.9,2026-06-01,MASTER updated Alma MT
Headway,Aetna,99215,MT,118.0,2026-06-01,MASTER updated Headway MT
Grow Therapy,Aetna,99215,MT,112.39,2026-06-01,MASTER updated Grow Therapy MT
Alma,Cigna,99215,MT,156.0,2026-06-01,MASTER updated Alma MT
Headway,Cigna,99215,MT,124.0,2026-06-01,MASTER updated Headway MT
Grow Therapy,Cigna,99215,MT,115.05,2026-06-01,MASTER updated Grow Therapy MT
Alma,Optum/UHC/Oscar,90833,MT,73.01,2026-06-01,MASTER updated Alma MT
Headway,Optum/UHC/Oscar,90833,MT,62.46,2026-06-01,MASTER updated Headway MT
Grow Therapy,Optum/UHC/Oscar,90833,MT,52.02,2026-06-01,MASTER updated Grow Therapy MT
Alma,Aetna,90833,MT,69.2,2026-06-01,MASTER updated Alma MT
Headway,Aetna,90833,MT,71.0,2026-06-01,MASTER updated Headway MT
Grow Therapy,Aetna,90833,MT,54.57,2026-06-01,MASTER updated Grow Therapy MT
Alma,Cigna,90833,MT,73.0,2026-06-01,MASTER updated Alma MT
Headway,Cigna,90833,MT,56.0,2026-06-01,MASTER updated Headway MT
Grow Therapy,Cigna,90833,MT,52.65,2026-06-01,MASTER updated Grow Therapy MT
Alma,Optum/UHC/Oscar,90836,MT,100.42,2026-06-01,MASTER updated Alma MT
Headway,Optum/UHC/Oscar,90836,MT,78.85,2026-06-01,MASTER updated Headway MT
Grow Therapy,Optum/UHC/Oscar,90836,MT,65.68,2026-06-01,MASTER updated Grow Therapy MT
Alma,Aetna,90836,MT,110.57,2026-06-01,MASTER updated Alma MT
Headway,Aetna,90836,MT,103.0,2026-06-01,MASTER updated Headway MT
Grow Therapy,Aetna,90836,MT,79.01,2026-06-01,MASTER updated Grow Therapy MT
Alma,Cigna,90836,MT,91.0,2026-06-01,MASTER updated Alma MT
Headway,Cigna,90836,MT,76.0,2026-06-01,MASTER updated Headway MT
Grow Therapy,Cigna,90836,MT,64.35,2026-06-01,MASTER updated Grow Therapy MT
Alma,Optum/UHC/Oscar,90838,MT,131.87,2026-06-01,MASTER updated Alma MT
Headway,Optum/UHC/Oscar,90838,MT,103.7,2026-06-01,MASTER updated Headway MT
Alma,Aetna,90838,MT,130.1,2026-06-01,MASTER updated Alma MT
Headway,Aetna,90838,MT,124.0,2026-06-01,MASTER updated Headway MT
Alma,Cigna,90838,MT,124.0,2026-06-01,MASTER updated Alma MT
Headway,Cigna,90838,MT,102.0,2026-06-01,MASTER updated Headway MT
Alma,Optum/UHC/Oscar,99214,NE,109.8,2026-06-01,MASTER updated Alma NE
Grow Therapy,Optum/UHC/Oscar,99214,NE,82.38,2026-06-01,MASTER updated Grow Therapy NE
Alma,Aetna,99214,NE,109.9,2026-06-01,MASTER updated Alma NE
Grow Therapy,Aetna,99214,NE,83.7,2026-06-01,MASTER updated Grow Therapy NE
Alma,Cigna,99214,NE,117.0,2026-06-01,MASTER updated Alma NE
Grow Therapy,Cigna,99214,NE,87.1,2026-06-01,MASTER updated Grow Therapy NE
Alma,Optum/UHC/Oscar,99215,NE,166.55,2026-06-01,MASTER updated Alma NE
Grow Therapy,Optum/UHC/Oscar,99215,NE,111.1,2026-06-01,MASTER updated Grow Therapy NE
Alma,Aetna,99215,NE,109.9,2026-06-01,MASTER updated Alma NE
Grow Therapy,Aetna,99215,NE,112.39,2026-06-01,MASTER updated Grow Therapy NE
Alma,Cigna,99215,NE,156.0,2026-06-01,MASTER updated Alma NE
Grow Therapy,Cigna,99215,NE,115.05,2026-06-01,MASTER updated Grow Therapy NE
Alma,Optum/UHC/Oscar,90833,NE,73.01,2026-06-01,MASTER updated Alma NE
Grow Therapy,Optum/UHC/Oscar,90833,NE,52.02,2026-06-01,MASTER updated Grow Therapy NE
Alma,Aetna,90833,NE,69.2,2026-06-01,MASTER updated Alma NE
Grow Therapy,Aetna,90833,NE,54.57,2026-06-01,MASTER updated Grow Therapy NE
Alma,Cigna,90833,NE,73.0,2026-06-01,MASTER updated Alma NE
Grow Therapy,Cigna,90833,NE,52.65,2026-06-01,MASTER updated Grow Therapy NE
Alma,Optum/UHC/Oscar,90836,NE,100.42,2026-06-01,MASTER updated Alma NE
Grow Therapy,Optum/UHC/Oscar,90836,NE,65.68,2026-06-01,MASTER updated Grow Therapy NE
Alma,Aetna,90836,NE,110.57,2026-06-01,MASTER updated Alma NE
Grow Therapy,Aetna,90836,NE,79.01,2026-06-01,MASTER updated Grow Therapy NE
Alma,Cigna,90836,NE,91.0,2026-06-01,MASTER updated Alma NE
Grow Therapy,Cigna,90836,NE,64.35,2026-06-01,MASTER updated Grow Therapy NE
Alma,Optum/UHC/Oscar,90838,NE,131.87,2026-06-01,MASTER updated Alma NE
Alma,Aetna,90838,NE,130.1,2026-06-01,MASTER updated Alma NE
Alma,Cigna,90838,NE,124.0,2026-06-01,MASTER updated Alma NE
Alma,Optum/UHC/Oscar,99214,NV,118.8,2026-06-01,MASTER updated Alma NV
Grow Therapy,Optum/UHC/Oscar,99214,NV,82.38,2026-06-01,MASTER updated Grow Therapy NV
Alma,Aetna,99214,NV,117.9,2026-06-01,MASTER updated Alma NV
Grow Therapy,Aetna,99214,NV,83.7,2026-06-01,MASTER updated Grow Therapy NV
Alma,Cigna,99214,NV,117.0,2026-06-01,MASTER updated Alma NV
Grow Therapy,Cigna,99214,NV,87.1,2026-06-01,MASTER updated Grow Therapy NV
Alma,BCBS - Massachusetts (virtual network),99214,NV,104.9,2026-06-01,MASTER updated Alma NV
Grow Therapy,BCBS - Massachusetts (virtual network),99214,NV,72.93,2026-06-01,MASTER updated Grow Therapy NV
Alma,Optum/UHC/Oscar,99215,NV,166.55,2026-06-01,MASTER updated Alma NV
Grow Therapy,Optum/UHC/Oscar,99215,NV,111.1,2026-06-01,MASTER updated Grow Therapy NV
Alma,Aetna,99215,NV,117.9,2026-06-01,MASTER updated Alma NV
Grow Therapy,Aetna,99215,NV,112.39,2026-06-01,MASTER updated Grow Therapy NV
Alma,Cigna,99215,NV,156.0,2026-06-01,MASTER updated Alma NV
Grow Therapy,Cigna,99215,NV,115.05,2026-06-01,MASTER updated Grow Therapy NV
Alma,BCBS - Massachusetts (virtual network),99215,NV,147.68,2026-06-01,MASTER updated Alma NV
Grow Therapy,BCBS - Massachusetts (virtual network),99215,NV,102.67,2026-06-01,MASTER updated Grow Therapy NV
Alma,Optum/UHC/Oscar,90833,NV,74.01,2026-06-01,MASTER updated Alma NV
Grow Therapy,Optum/UHC/Oscar,90833,NV,52.02,2026-06-01,MASTER updated Grow Therapy NV
Alma,Aetna,90833,NV,81.2,2026-06-01,MASTER updated Alma NV
Grow Therapy,Aetna,90833,NV,54.57,2026-06-01,MASTER updated Grow Therapy NV
Alma,Cigna,90833,NV,73.0,2026-06-01,MASTER updated Alma NV
Grow Therapy,Cigna,90833,NV,52.65,2026-06-01,MASTER updated Grow Therapy NV
Alma,BCBS - Massachusetts (virtual network),90833,NV,58.85,2026-06-01,MASTER updated Alma NV
Grow Therapy,BCBS - Massachusetts (virtual network),90833,NV,40.92,2026-06-01,MASTER updated Grow Therapy NV
Alma,Optum/UHC/Oscar,90836,NV,101.42,2026-06-01,MASTER updated Alma NV
Grow Therapy,Optum/UHC/Oscar,90836,NV,65.68,2026-06-01,MASTER updated Grow Therapy NV
Alma,Aetna,90836,NV,117.57,2026-06-01,MASTER updated Alma NV
Grow Therapy,Aetna,90836,NV,79.01,2026-06-01,MASTER updated Grow Therapy NV
Alma,Cigna,90836,NV,91.0,2026-06-01,MASTER updated Alma NV
Grow Therapy,Cigna,90836,NV,64.35,2026-06-01,MASTER updated Grow Therapy NV
Alma,BCBS - Massachusetts (virtual network),90836,NV,74.39,2026-06-01,MASTER updated Alma NV
Grow Therapy,BCBS - Massachusetts (virtual network),90836,NV,51.71,2026-06-01,MASTER updated Grow Therapy NV
Alma,Optum/UHC/Oscar,90838,NV,139.87,2026-06-01,MASTER updated Alma NV
Alma,Aetna,90838,NV,138.1,2026-06-01,MASTER updated Alma NV
Alma,Cigna,90838,NV,124.0,2026-06-01,MASTER updated Alma NV
Alma,BCBS - Massachusetts (virtual network),90838,NV,98.63,2026-06-01,MASTER updated Alma NV
Alma,Optum/UHC/Oscar,99214,NM,118.8,2026-06-01,MASTER updated Alma NM
Grow Therapy,Optum/UHC/Oscar,99214,NM,80.17,2026-06-01,MASTER updated Grow Therapy NM
Alma,Aetna,99214,NM,117.9,2026-06-01,MASTER updated Alma NM
Grow Therapy,Aetna,99214,NM,77.26,2026-06-01,MASTER updated Grow Therapy NM
Alma,Cigna,99214,NM,117.0,2026-06-01,MASTER updated Alma NM
Grow Therapy,Cigna,99214,NM,78.53,2026-06-01,MASTER updated Grow Therapy NM
Alma,BCBS - Massachusetts (virtual network),99214,NM,115.08,2026-06-01,MASTER updated Alma NM
Alma,Optum/UHC/Oscar,99215,NM,166.55,2026-06-01,MASTER updated Alma NM
Grow Therapy,Optum/UHC/Oscar,99215,NM,112.33,2026-06-01,MASTER updated Grow Therapy NM
Alma,Aetna,99215,NM,117.9,2026-06-01,MASTER updated Alma NM
Grow Therapy,Aetna,99215,NM,103.75,2026-06-01,MASTER updated Grow Therapy NM
Alma,Cigna,99215,NM,156.0,2026-06-01,MASTER updated Alma NM
Grow Therapy,Cigna,99215,NM,103.73,2026-06-01,MASTER updated Grow Therapy NM
Alma,BCBS - Massachusetts (virtual network),99215,NM,161.5,2026-06-01,MASTER updated Alma NM
Alma,Optum/UHC/Oscar,90833,NM,74.01,2026-06-01,MASTER updated Alma NM
Grow Therapy,Optum/UHC/Oscar,90833,NM,47.46,2026-06-01,MASTER updated Grow Therapy NM
Alma,Aetna,90833,NM,81.2,2026-06-01,MASTER updated Alma NM
Grow Therapy,Aetna,90833,NM,50.37,2026-06-01,MASTER updated Grow Therapy NM
Alma,Cigna,90833,NM,73.0,2026-06-01,MASTER updated Alma NM
Grow Therapy,Cigna,90833,NM,47.47,2026-06-01,MASTER updated Grow Therapy NM
Alma,BCBS - Massachusetts (virtual network),90833,NM,62.26,2026-06-01,MASTER updated Alma NM
Alma,Optum/UHC/Oscar,90836,NM,101.42,2026-06-01,MASTER updated Alma NM
Grow Therapy,Optum/UHC/Oscar,90836,NM,55.0,2026-06-01,MASTER updated Grow Therapy NM
Alma,Aetna,90836,NM,117.57,2026-06-01,MASTER updated Alma NM
Grow Therapy,Aetna,90836,NM,72.93,2026-06-01,MASTER updated Grow Therapy NM
Alma,Cigna,90836,NM,91.0,2026-06-01,MASTER updated Alma NM
Grow Therapy,Cigna,90836,NM,58.02,2026-06-01,MASTER updated Grow Therapy NM
Alma,BCBS - Massachusetts (virtual network),90836,NM,81.48,2026-06-01,MASTER updated Alma NM
Alma,Optum/UHC/Oscar,90838,NM,139.87,2026-06-01,MASTER updated Alma NM
Alma,Aetna,90838,NM,138.1,2026-06-01,MASTER updated Alma NM
Alma,Cigna,90838,NM,124.0,2026-06-01,MASTER updated Alma NM
Alma,BCBS - Massachusetts (virtual network),90838,NM,104.1,2026-06-01,MASTER updated Alma NM
Alma,Optum/UHC/Oscar,99214,ND,109.8,2026-06-01,MASTER updated Alma ND
Alma,Aetna,99214,ND,109.9,2026-06-01,MASTER updated Alma ND
Alma,Cigna,99214,ND,117.0,2026-06-01,MASTER updated Alma ND
Alma,Optum/UHC/Oscar,99215,ND,166.55,2026-06-01,MASTER updated Alma ND
Alma,Aetna,99215,ND,109.9,2026-06-01,MASTER updated Alma ND
Alma,Cigna,99215,ND,156.0,2026-06-01,MASTER updated Alma ND
Alma,Optum/UHC/Oscar,90833,ND,73.01,2026-06-01,MASTER updated Alma ND
Alma,Aetna,90833,ND,69.2,2026-06-01,MASTER updated Alma ND
Alma,Cigna,90833,ND,73.0,2026-06-01,MASTER updated Alma ND
Alma,Optum/UHC/Oscar,90836,ND,100.42,2026-06-01,MASTER updated Alma ND
Alma,Aetna,90836,ND,110.57,2026-06-01,MASTER updated Alma ND
Alma,Cigna,90836,ND,91.0,2026-06-01,MASTER updated Alma ND
Alma,Optum/UHC/Oscar,90838,ND,131.87,2026-06-01,MASTER updated Alma ND
Alma,Aetna,90838,ND,130.1,2026-06-01,MASTER updated Alma ND
Alma,Cigna,90838,ND,124.0,2026-06-01,MASTER updated Alma ND
Alma,Optum/UHC/Oscar,99214,OR,118.8,2026-06-01,MASTER updated Alma OR
Headway,Optum/UHC/Oscar,99214,OR,113.71,2026-06-01,MASTER updated Headway OR
Grow Therapy,Optum/UHC/Oscar,99214,OR,82.38,2026-06-01,MASTER updated Grow Therapy OR
Alma,Aetna,99214,OR,117.9,2026-06-01,MASTER updated Alma OR
Headway,Aetna,99214,OR,128.0,2026-06-01,MASTER updated Headway OR
Grow Therapy,Aetna,99214,OR,83.7,2026-06-01,MASTER updated Grow Therapy OR
Alma,Cigna,99214,OR,117.0,2026-06-01,MASTER updated Alma OR
Headway,Cigna,99214,OR,92.0,2026-06-01,MASTER updated Headway OR
Grow Therapy,Cigna,99214,OR,87.1,2026-06-01,MASTER updated Grow Therapy OR
Alma,BCBS - Massachusetts (virtual network),99214,OR,115.08,2026-06-01,MASTER updated Alma OR
Grow Therapy,BCBS - Massachusetts (virtual network),99214,OR,79.36,2026-06-01,MASTER updated Grow Therapy OR
Alma,Optum/UHC/Oscar,99215,OR,173.43,2026-06-01,MASTER updated Alma OR
Headway,Optum/UHC/Oscar,99215,OR,150.54,2026-06-01,MASTER updated Headway OR
Grow Therapy,Optum/UHC/Oscar,99215,OR,111.1,2026-06-01,MASTER updated Grow Therapy OR
Alma,Aetna,99215,OR,117.9,2026-06-01,MASTER updated Alma OR
Headway,Aetna,99215,OR,118.0,2026-06-01,MASTER updated Headway OR
Grow Therapy,Aetna,99215,OR,112.39,2026-06-01,MASTER updated Grow Therapy OR
Alma,Cigna,99215,OR,156.0,2026-06-01,MASTER updated Alma OR
Headway,Cigna,99215,OR,124.0,2026-06-01,MASTER updated Headway OR
Grow Therapy,Cigna,99215,OR,115.05,2026-06-01,MASTER updated Grow Therapy OR
Alma,BCBS - Massachusetts (virtual network),99215,OR,161.5,2026-06-01,MASTER updated Alma OR
Grow Therapy,BCBS - Massachusetts (virtual network),99215,OR,112.39,2026-06-01,MASTER updated Grow Therapy OR
Alma,Optum/UHC/Oscar,90833,OR,74.01,2026-06-01,MASTER updated Alma OR
Headway,Optum/UHC/Oscar,90833,OR,62.46,2026-06-01,MASTER updated Headway OR
Grow Therapy,Optum/UHC/Oscar,90833,OR,52.02,2026-06-01,MASTER updated Grow Therapy OR
Alma,Aetna,90833,OR,81.2,2026-06-01,MASTER updated Alma OR
Headway,Aetna,90833,OR,84.0,2026-06-01,MASTER updated Headway OR
Grow Therapy,Aetna,90833,OR,54.57,2026-06-01,MASTER updated Grow Therapy OR
Alma,Cigna,90833,OR,73.0,2026-06-01,MASTER updated Alma OR
Headway,Cigna,90833,OR,56.0,2026-06-01,MASTER updated Headway OR
Grow Therapy,Cigna,90833,OR,52.65,2026-06-01,MASTER updated Grow Therapy OR
Alma,BCBS - Massachusetts (virtual network),90833,OR,62.26,2026-06-01,MASTER updated Alma OR
Grow Therapy,BCBS - Massachusetts (virtual network),90833,OR,50.64,2026-06-01,MASTER updated Grow Therapy OR
Alma,Optum/UHC/Oscar,90836,OR,101.42,2026-06-01,MASTER updated Alma OR
Headway,Optum/UHC/Oscar,90836,OR,73.34,2026-06-01,MASTER updated Headway OR
Grow Therapy,Optum/UHC/Oscar,90836,OR,65.58,2026-06-01,MASTER updated Grow Therapy OR
Alma,Aetna,90836,OR,117.57,2026-06-01,MASTER updated Alma OR
Headway,Aetna,90836,OR,103.0,2026-06-01,MASTER updated Headway OR
Grow Therapy,Aetna,90836,OR,79.01,2026-06-01,MASTER updated Grow Therapy OR
Alma,Cigna,90836,OR,91.0,2026-06-01,MASTER updated Alma OR
Headway,Cigna,90836,OR,76.0,2026-06-01,MASTER updated Headway OR
Grow Therapy,Cigna,90836,OR,64.35,2026-06-01,MASTER updated Grow Therapy OR
Alma,BCBS - Massachusetts (virtual network),90836,OR,81.48,2026-06-01,MASTER updated Alma OR
Grow Therapy,BCBS - Massachusetts (virtual network),90836,OR,64.0,2026-06-01,MASTER updated Grow Therapy OR
Alma,Optum/UHC/Oscar,90838,OR,139.87,2026-06-01,MASTER updated Alma OR
Headway,Optum/UHC/Oscar,90838,OR,97.47,2026-06-01,MASTER updated Headway OR
Alma,Aetna,90838,OR,138.1,2026-06-01,MASTER updated Alma OR
Headway,Aetna,90838,OR,124.0,2026-06-01,MASTER updated Headway OR
Alma,Cigna,90838,OR,124.0,2026-06-01,MASTER updated Alma OR
Headway,Cigna,90838,OR,102.0,2026-06-01,MASTER updated Headway OR
Alma,BCBS - Massachusetts (virtual network),90838,OR,104.1,2026-06-01,MASTER updated Alma OR
Grow Therapy,Optum/UHC/Oscar,99214,SD,82.38,2026-06-01,MASTER updated Grow Therapy SD
Alma,Aetna,99214,SD,109.9,2026-06-01,MASTER updated Alma SD
Grow Therapy,Aetna,99214,SD,83.7,2026-06-01,MASTER updated Grow Therapy SD
Alma,Cigna,99214,SD,117.0,2026-06-01,MASTER updated Alma SD
Grow Therapy,Cigna,99214,SD,87.1,2026-06-01,MASTER updated Grow Therapy SD
Grow Therapy,Optum/UHC/Oscar,99215,SD,111.1,2026-06-01,MASTER updated Grow Therapy SD
Alma,Aetna,99215,SD,109.9,2026-06-01,MASTER updated Alma SD
Grow Therapy,Aetna,99215,SD,112.39,2026-06-01,MASTER updated Grow Therapy SD
Alma,Cigna,99215,SD,156.0,2026-06-01,MASTER updated Alma SD
Grow Therapy,Cigna,99215,SD,115.05,2026-06-01,MASTER updated Grow Therapy SD
Grow Therapy,Optum/UHC/Oscar,90833,SD,52.02,2026-06-01,MASTER updated Grow Therapy SD
Alma,Aetna,90833,SD,69.2,2026-06-01,MASTER updated Alma SD
Grow Therapy,Aetna,90833,SD,54.57,2026-06-01,MASTER updated Grow Therapy SD
